Event 1 Sec 1485567053 NS 572454912
A2A70632 BCID: 1586
A2D7095A BCID: 2394
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 63 Sec 1485567258 NS 561469952
A2570447 BCID: 1095
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 64 Sec 1485567260 NS 562784000
A2D7063A BCID: 1594
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 65 Sec 1485567266 NS 559277056
A2F70C15 BCID: 3093
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 66 Sec 1485567274 NS 556399104
A2B703E7 BCID: 999
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 67 Sec 1485567276 NS 555409920
A2B705DA BCID: 1498
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 68 Sec 1485567278 NS 573982976
A2D707CF BCID: 1999
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 69 Sec 1485567282 NS 571661824
A2A70BB9 BCID: 3001
5 35
0 0
4 23
0 0
0 0
6 35
1 14
0 12
Event 70 Sec 1485567289 NS 572324864
A2B70A92 BCID: 2706
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 71 Sec 1485567292 NS 560668928
A2F70582 BCID: 1410
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 72 Sec 1485567294 NS 559494144
A2570779 BCID: 1913
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 73 Sec 1485567295 NS 562994944
A2570073 BCID: 115
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 74 Sec 1485567296 NS 573085184
A2B7096E BCID: 2414
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 75 Sec 1485567302 NS 555931136
A2B50F51 BCID: 3921
5 35
0 0
4 23
2 20
0 0
6 35
0 0
0 12
Event 76 Sec 1485567305 NS 572175872
A2B70A42 BCID: 2626
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 77 Sec 1485567311 NS 571391232
A2F70024 BCID: 36
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 78 Sec 1485567314 NS 559710976
A2B70B14 BCID: 2836
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 79 Sec 1485567320 NS 562402048
A2D700F4 BCID: 244
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 80 Sec 1485567328 NS 556765184
A2F708CE BCID: 2254
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 81 Sec 1485567329 NS 566135040
A25701CA BCID: 458
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 82 Sec 1485567338 NS 559360000
A2B7029E BCID: 670
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 83 Sec 1485567339 NS 573081856
A2D70B99 BCID: 2969
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 84 Sec 1485567343 NS 555337984
A2D70F86 BCID: 3974
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 85 Sec 1485567351 NS 560558080
A2B70761 BCID: 1889
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 86 Sec 1485567359 NS 564846080
A2570F3A BCID: 3898
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 87 Sec 1485567361 NS 563616000
A2F7012E BCID: 302
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 88 Sec 1485567369 NS 562259968
A2F70903 BCID: 2307
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 89 Sec 1485567370 NS 571652864
A2A501FE BCID: 510
5 35
0 0
4 23
0 0
0 0
6 35
0 0
0 12
Event 90 Sec 1485567371 NS 561049088
A2F70AF7 BCID: 2807
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 91 Sec 1485567373 NS 559927040
A2970CEC BCID: 3308
5 35
0 0
0 0
2 20
0 0
6 35
1 14
0 12
Event 92 Sec 1485567375 NS 559674112
A2B70EE0 BCID: 3808
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 93 Sec 1485567379 NS 572416000
A27702C9 BCID: 713
0 0
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 94 Sec 1485567381 NS 571211008
A2F704BD BCID: 1213
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 95 Sec 1485567383 NS 570027008
A2A706B1 BCID: 1713
5 35
0 0
4 23
0 0
0 0
6 35
1 14
0 12
Event 96 Sec 1485567386 NS 558424064
A2D7019E BCID: 414
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 97 Sec 1485567391 NS 565296896
A2570E7C BCID: 3708
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 98 Sec 1485567393 NS 564236032
A2B7006F BCID: 111
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 99 Sec 1485567396 NS 572498944
A2D70B5C BCID: 2908
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 100 Sec 1485567397 NS 561837056
A2F70455 BCID: 1109
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 101 Sec 1485567398 NS 571147008
A2B70D4E BCID: 3406
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 102 Sec 1485567405 NS 557329920
A2F70C1F BCID: 3103
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 103 Sec 1485567407 NS 556081152
A2F70E12 BCID: 3602
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 104 Sec 1485567409 NS 574960896
A2F70002 BCID: 2
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 105 Sec 1485567409 NS 574960896
A2570002 BCID: 2
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 106 Sec 1485567413 NS 572356096
A2D703E3 BCID: 995
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 107 Sec 1485567425 NS 558063104
A2570F83 BCID: 3971
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 108 Sec 1485567427 NS 556814848
A2D70173 BCID: 371
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 109 Sec 1485567428 NS 566230016
A2B70A6B BCID: 2667
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 110 Sec 1485567430 NS 573220096
A2F70C5A BCID: 3162
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 111 Sec 1485567431 NS 562670080
A2D70552 BCID: 1362
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 112 Sec 1485567434 NS 560111872
A2570039 BCID: 57
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 113 Sec 1485567437 NS 568248064
A2D70B1D BCID: 2845
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 114 Sec 1485567439 NS 562956032
A2D70D0B BCID: 3339
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 115 Sec 1485567441 NS 561743104
A2570EF9 BCID: 3833
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 116 Sec 1485567445 NS 559609856
A2F702D3 BCID: 723
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 117 Sec 1485567445 NS 559609856
A27702D3 BCID: 723
0 0
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 118 Sec 1485567452 NS 569737984
A2B70192 BCID: 402
5 35
0 0
4 23
2 20
0 0
