

A2FF0116 BCID: 278
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744834490835968.000000

A2FF0D90 BCID: 3472
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744834973916160.000000

A2FF0A0D BCID: 2573
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744834973999104.000000

A25F0A0C BCID: 2572
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744835510540032.000000

A2FF0688 BCID: 1672
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744835510621952.000000

A25B0689 BCID: 1673
0 0
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744836030489088.000000

A2F70304 BCID: 772
6 1
5 2
2 6
3 22
0 0
1 21
3 23
4 22

TIME: 1479744836030567936.000000

A25F0305 BCID: 773
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744836473917952.000000

A2FF0F7F BCID: 3967
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744836473999872.000000

A25F0F5E BCID: 3934
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744837030292992.000000

A2FF0BFB BCID: 3067
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744837490695936.000000

A2FF0877 BCID: 2167
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744838010564096.000000

A2FF04F0 BCID: 1264
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744838530267904.000000

A27F016D BCID: 365
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744839030427904.000000

A2FF0DE9 BCID: 3561
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744839510644992.000000

A2FF0A64 BCID: 2660
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744839510725888.000000

A25F0A65 BCID: 2661
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744839973804032.000000

A2FF06E0 BCID: 1760
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744840490830848.000000

A27F035A BCID: 858
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744840490917888.000000

A25F035B BCID: 859
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744840990940928.000000

A2FF0FD6 BCID: 4054
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744840991024128.000000

A25F0FD7 BCID: 4055
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744841490861056.000000

A2F70C51 BCID: 3153
6 1
5 2
2 6
3 22
0 0
1 21
3 23
4 22

TIME: 1479744841490940928.000000

A2BE0C50 BCID: 3152
6 1
0 0
2 6
3 22
7 4
1 21
3 23
0 0

TIME: 1479744842030330880.000000

A2FF08CD BCID: 2253
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744842510593024.000000

A27F0548 BCID: 1352
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744842510672128.000000

A25B0549 BCID: 1353
0 0
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744843010652928.000000

A2FF01C3 BCID: 451
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744843010734080.000000

A25F01C2 BCID: 450
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744843473822208.000000

A2FF0E3F BCID: 3647
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744843990739200.000000

A2FF0AB8 BCID: 2744
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744844473808896.000000

A2FF0735 BCID: 1845
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744845030299904.000000

A2DF03B1 BCID: 945
6 1
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744845490715136.000000

A2FF002A BCID: 42
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744845990842112.000000

A2FF0CA7 BCID: 3239
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744846473822208.000000

A2DF0922 BCID: 2338
6 1
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744847010620160.000000

A27F059D BCID: 1437
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744847010699008.000000

A25F059C BCID: 1436
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744847473825024.000000

A2FF0218 BCID: 536
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744847990859008.000000

A2EE0E93 BCID: 3731
6 1
5 2
2 6
0 0
7 4
1 21
3 23
0 0

TIME: 1479744847990940160.000000

A27E0E92 BCID: 3730
0 0
5 2
2 6
3 22
7 4
1 21
3 23
0 0

TIME: 1479744848490736896.000000

A2FF0B0F BCID: 2831
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744849030492160.000000

A2FF078A BCID: 1930
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744849030574080.000000

A25F078B BCID: 1931
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744849510587904.000000

A2FF0405 BCID: 1029
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744850030322944.000000

A2FF0080 BCID: 128
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744850030402048.000000

A25B0081 BCID: 129
0 0
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744850530492160.000000

A2FE0CFB BCID: 3323
6 1
5 2
2 6
3 22
7 4
1 21
3 23
0 0

TIME: 1479744850530572032.000000

A25E0CFA BCID: 3322
0 0
5 2
0 0
3 22
7 4
1 21
3 23
0 0

TIME: 1479744851010508032.000000

A2FF0977 BCID: 2423
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744851473954816.000000

A2FF05F1 BCID: 1521
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744851474044160.000000

A2DB05F0 BCID: 1520
6 1
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744851973897984.000000

A2FF026C BCID: 620
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744851973980928.000000

A27B026D BCID: 621
0 0
5 2
2 6
3 22
7 4
0 0
3 23
4 22

TIME: 1479744852530385920.000000

A2FF0EE8 BCID: 3816
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744853010617856.000000

A2EF0B62 BCID: 2914
6 1
5 2
2 6
0 0
7 4
1 21
3 23
4 22

TIME: 1479744853010699008.000000

A2DF0B63 BCID: 2915
6 1
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744853473848064.000000

A2FF07DE BCID: 2014
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744853973790976.000000

A2BF0459 BCID: 1113
6 1
0 0
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744854530356992.000000

A2FF00D4 BCID: 212
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744854990747904.000000

A2FF0D4F BCID: 3407
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744855510586880.000000

A2FF09C8 BCID: 2504
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744856010596864.000000

A2FF0645 BCID: 1605
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744856490775040.000000

A27F02BF BCID: 703
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744857030416896.000000

A2FF0F38 BCID: 3896
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744857490766080.000000

A2FF0BB5 BCID: 2997
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744858010546944.000000

A2FF082F BCID: 2095
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744858510695936.000000

A2FF04A9 BCID: 1193
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744858510777088.000000

A27F04A8 BCID: 1192
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744859030364160.000000

A2F70125 BCID: 293
6 1
5 2
2 6
3 22
0 0
1 21
3 23
4 22

TIME: 1479744859530359040.000000

A2FF0D9F BCID: 3487
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744860021357056.000000

A2FF0A19 BCID: 2585
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744860021435904.000000

A25B0A18 BCID: 2584
0 0
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744860510597888.000000

A2FF0694 BCID: 1684
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744861030273792.000000

A29F030F BCID: 783
6 1
0 0
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744861510513152.000000

A27E0F88 BCID: 3976
0 0
5 2
2 6
3 22
7 4
1 21
3 23
0 0

TIME: 1479744861973923072.000000

A2FF0C04 BCID: 3076
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744861974004992.000000

A25F0C05 BCID: 3077
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744862490813952.000000

A2FD087F BCID: 2175
6 1
5 2
2 6
3 22
7 4
1 21
0 0
4 22

TIME: 1479744862990760960.000000

A2FF04FA BCID: 1274
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744862990840064.000000

A25F04FB BCID: 1275
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744863530312960.000000

A2FF0175 BCID: 373
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744863973923840.000000

A2FF0DEF BCID: 3567
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744863974006784.000000

A25F0DEE BCID: 3566
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744864490861824.000000

A27F0A69 BCID: 2665
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744864490942976.000000

A25B0A68 BCID: 2664
0 0
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744864990732032.000000

A2FF06E2 BCID: 1762
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744865530384128.000000

A2FF035F BCID: 863
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744866010678016.000000

A2FF0FD9 BCID: 4057
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744866010765056.000000

A25B0FD8 BCID: 4056
0 0
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744866530441984.000000

A2F70C53 BCID: 3155
6 1
5 2
2 6
3 22
0 0
1 21
3 23
4 22

TIME: 1479744866530524928.000000

A2570C52 BCID: 3154
0 0
5 2
0 0
3 22
0 0
1 21
3 23
4 22

TIME: 1479744867030386944.000000

A27F08CE BCID: 2254
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744867510569984.000000

A2FF0548 BCID: 1352
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744867510649088.000000

A27F0549 BCID: 1353
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744867990853120.000000

A2FF01C2 BCID: 450
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744867990938880.000000

A25F01C3 BCID: 451
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744868510520832.000000

A2FF0E3D BCID: 3645
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744869010579200.000000

A2FF0AB7 BCID: 2743
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744869510689024.000000

A2FE0731 BCID: 1841
6 1
5 2
2 6
3 22
7 4
1 21
3 23
0 0

TIME: 1479744869510771968.000000

A2DF0730 BCID: 1840
6 1
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744870490795008.000000

A2FF0027 BCID: 39
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744871010574080.000000

TIME: 1479744871010574080.000000

A2FF0CA1 BCID: 3233
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744871510589952.000000

A2FF091B BCID: 2331
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744871510672128.000000

A27F091A BCID: 2330
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744871990706944.000000

A2FF0595 BCID: 1429
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744872510631168.000000

A2FF020F BCID: 527
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744872510711808.000000

A25B020E BCID: 526
0 0
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744872990871040.000000

A2FF0E8A BCID: 3722
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744872990952960.000000

A25F0E8B BCID: 3723
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744873490714112.000000

A2FF0B04 BCID: 2820
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744873990786048.000000

A2FF077C BCID: 1916
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744874490861056.000000

A2FF03F8 BCID: 1016
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744874490941952.000000

A25B03F9 BCID: 1017
0 0
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744874973829888.000000

A2FE0072 BCID: 114
6 1
5 2
2 6
3 22
7 4
1 21
3 23
0 0

TIME: 1479744875510684928.000000

A2FF0CEC BCID: 3308
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744875510765056.000000

A25B0CED BCID: 3309
0 0
5 2
0 0
3 22
7 4
0 0
3 23
4 22

TIME: 1479744876010534144.000000

A2FF0964 BCID: 2404
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744876473824000.000000

A2BF05DF BCID: 1503
6 1
0 0
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744876990812928.000000

A2FF0258 BCID: 600
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744877490748928.000000

A2FF0ED4 BCID: 3796
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744877973884160.000000

A2F70B4D BCID: 2893
6 1
5 2
2 6
3 22
0 0
1 21
3 23
4 22

TIME: 1479744878510612992.000000

A2FF07C7 BCID: 1991
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744878973838080.000000

A2BF0441 BCID: 1089
6 1
0 0
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744879530316032.000000

A2FF00BB BCID: 187
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744880010572800.000000

A2FF0D35 BCID: 3381
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744880530499072.000000

A2F709AF BCID: 2479
6 1
5 2
2 6
3 22
0 0
1 21
3 23
4 22

TIME: 1479744880530582016.000000

A2BF09AE BCID: 2478
6 1
0 0
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744881010643968.000000

A2FF0629 BCID: 1577
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744881010725120.000000

A25F0628 BCID: 1576
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744881510624768.000000

A2F702A3 BCID: 675
6 1
5 2
2 6
3 22
0 0
1 21
3 23
4 22

TIME: 1479744881510705920.000000

A2AF02A2 BCID: 674
6 1
0 0
2 6
0 0
7 4
1 21
3 23
4 22

TIME: 1479744881973885952.000000

A2FF0F1D BCID: 3869
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744881973968128.000000

A25F0F1C BCID: 3868
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744882510560000.000000

A27F0B97 BCID: 2967
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744883010624000.000000

A2FD0810 BCID: 2064
6 1
5 2
2 6
3 22
7 4
1 21
0 0
4 22

TIME: 1479744883010704896.000000

A27F0811 BCID: 2065
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744883510731008.000000

A2FF048A BCID: 1162
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744883510812160.000000

A25F048B BCID: 1163
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744883990763776.000000

A2FF0105 BCID: 261
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744884510649856.000000

A2EF0D7E BCID: 3454
6 1
5 2
2 6
0 0
7 4
1 21
3 23
4 22

TIME: 1479744884510732032.000000

A27F0D7F BCID: 3455
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744885010711040.000000

A2FF09F8 BCID: 2552
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744885010791168.000000

A27F09F9 BCID: 2553
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744885510726912.000000

A2FF0672 BCID: 1650
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744885510808832.000000

A25F0673 BCID: 1651
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744885990767104.000000

A2FF02EA BCID: 746
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744886510533120.000000

A2FE0F65 BCID: 3941
6 1
5 2
2 6
3 22
7 4
1 21
3 23
0 0

TIME: 1479744887010684928.000000

A2FF0BDE BCID: 3038
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744887010766080.000000

A25F0BDF BCID: 3039
0 0
5 2
0 0
3 22
7 4
1 21
3 23
4 22

TIME: 1479744887510618880.000000

A2FF0858 BCID: 2136
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744887510701824.000000

A27F0859 BCID: 2137
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744887973822976.000000

A2F704D2 BCID: 1234
6 1
5 2
2 6
3 22
0 0
1 21
3 23
4 22

TIME: 1479744888490811136.000000

A2FF014C BCID: 332
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744888990778880.000000

A2FF0DC6 BCID: 3526
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744889473840896.000000

A2FF0A40 BCID: 2624
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744890010760960.000000

A2FE06B9 BCID: 1721
6 1
5 2
2 6
3 22
7 4
1 21
3 23
0 0

TIME: 1479744890010843136.000000

A25A06B8 BCID: 1720
0 0
5 2
0 0
3 22
7 4
0 0
3 23
0 0

TIME: 1479744890530354944.000000

A27F0333 BCID: 819
0 0
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744890973794816.000000

A2FF0FAD BCID: 4013
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744891473826816.000000

A2FF0C27 BCID: 3111
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744892010628096.000000

TIME: 1479744892010628096.000000

A2FF08A1 BCID: 2209
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744892510548224.000000

A2FF051A BCID: 1306
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

TIME: 1479744892990829056.000000

A2FF0194 BCID: 404
6 1
5 2
2 6
3 22
7 4
1 21
3 23
4 22

