101	1485125077057740800.000000	2	0	0x688000df	K 0x44a10010 0x15168f2b 0xb0000787 

116	1485125077059420160.000000	2	6	0x68800082	K 0x44a10010 0x18c2a067 0xb0000784 

105	1485125078050007040.000000	2	0	0x688000e0	K 0x44a10010 0xeab03b 0xb0000785 

118	1485125078051332096.000000	2	0	0x688000e0	K 0x44a10010 0x50a616f 0xb0000784 

102	1485125078052936192.000000	2	0	0x688000e0	K 0x44a10010 0x8ab502f 0xb0000787 

117	1485125078054395904.000000	2	0	0x688000e0	K 0x44a10010 0xd47a06b 0xb000078d 

119	1485125078055938048.000000	2	0	0x688000e0	K 0x44a10010 0x10d73073 0xb0000784 

101	1485125078057550080.000000	2	0	0x688000e0	K 0x44a10010 0x14e2902b 0xb0000787 

116	1485125078059235072.000000	2	6	0x68800083	K 0x44a10010 0x1896a067 0xb0000784 

105	1485125079049968128.000000	2	0	0x688000e1	K 0x44a10010 0xfeb03b 0xb0000785 

118	1485125079051331072.000000	2	0	0x688000e1	K 0x44a10010 0x4a2606f 0xb0000785 

102	1485125079052984832.000000	2	0	0x688000e1	K 0x44a10010 0x8bf502f 0xb0000787 

117	1485125079054429952.000000	2	0	0x688000e1	K 0x44a10010 0xd1ba06b 0xb000078d 

119	1485125079056094976.000000	2	0	0x688000e1	K 0x44a10010 0x108f3073 0xb0000785 

101	1485125079057681152.000000	2	0	0x688000e1	K 0x44a10010 0x14ae902b 0xb0000787 

116	1485125079059292160.000000	2	6	0x68800084	K 0x44a10010 0x189ea067 0xb0000787 

105	1485125080050106880.000000	2	0	0x688000e2	K 0x44a10010 0xc2b03b 0xb0000785 

118	1485125080051474176.000000	2	0	0x689000e2	K 0x44a10010 0x4ca616f 0xb0000784 

102	1485125080053005056.000000	2	0	0x688000e2	K 0x44a10010 0x883502f 0xb0000787 

117	1485125080054409984.000000	2	0	0x688000e2	K 0x44a10010 0xcffa06b 0xb000078d 

119	1485125080056093952.000000	2	0	0x688000e2	K 0x44a10010 0x10c33073 0xb0000785 

101	1485125080057764096.000000	2	0	0x689000e2	K 0x44a10010 0x14a2902b 0xb0000787 

116	1485125080059516928.000000	2	6	0x68900085	K 0x44a10010 0x1882a067 0xb0000787 

105	1485125081050096128.000000	4	0	0x689000e3	K 0x44a10010 0xe2b03b 0xb0000784 0xc000001 0xb0000000 

118	1485125081051471872.000000	2	0	0x688000e3	K 0x44a10010 0x4ce606f 0xb0000784 

102	1485125081053158144.000000	2	0	0x689000e3	K 0x44a10010 0x8c7502f 0xb0000785 

117	1485125081054578944.000000	2	0	0x689000e3	K 0x44a10010 0xd23a06b 0xb000078f 

119	1485125081056123904.000000	2	0	0x689000e3	K 0x44a10010 0x10af3073 0xb0000784 

101	1485125081057758976.000000	2	0	0x688000e3	K 0x44a10010 0x14a2902b 0xb0000787 

116	1485125081059428864.000000	2	6	0x68800086	K 0x44a10010 0x189ea067 0xb0000785 

105	1485125082050206976.000000	4	0	0x688000e4	K 0x44a10010 0x102b03b 0xb0000785 0xc000001 0xb0000000 

118	1485125082051604992.000000	2	0	0x688000e4	K 0x44a10010 0x48a656f 0xb0000785 

102	1485125082053210880.000000	2	0	0x688000e4	K 0x44a10010 0x8af502f 0xb0000787 

117	1485125082054649088.000000	2	0	0x688000e4	K 0x44a10010 0xd3ba06b 0xb000078d 

119	1485125082056251136.000000	2	0	0x688000e4	K 0x44a10010 0x10ef3073 0xb0000785 

101	1485125082057894912.000000	2	0	0x688000e4	K 0x44a10010 0x15228a2b 0xb0000787 

116	1485125082059557888.000000	2	6	0x68800087	K 0x44a10010 0x1892a067 0xb0000787 

105	1485125083050000896.000000	4	0	0x687000e5	K 0x44a10010 0xa2b03b 0xb0000787 0xc000001 0xb0000000 

118	1485125083051351040.000000	2	0	0x688000e5	K 0x44a10010 0x48e606f 0xb0000785 

102	1485125083053014016.000000	2	0	0x687000e5	K 0x44a10010 0x8a7502f 0xb0000787 

117	1485125083054443008.000000	2	0	0x687000e5	K 0x44a10010 0xccfa06b 0xb000078d 

119	1485125083056047872.000000	2	0	0x687000e5	K 0x44a10010 0x10cf3073 0xb0000785 

101	1485125083057650176.000000	2	0	0x688000e5	K 0x44a10010 0x15128f2b 0xb0000787 

116	1485125083059308032.000000	2	6	0x68800088	K 0x44a10010 0x18c2a067 0xb0000785 

105	1485125084049995776.000000	2	0	0x689000e6	K 0x44a10010 0xeab03b 0xb0000785 

118	1485125084051331072.000000	2	0	0x688000e6	K 0x44a10010 0x502616f 0xb0000785 

102	1485125084052904960.000000	2	0	0x689000e6	K 0x44a10010 0x8c7502f 0xb0000785 

117	1485125084054369024.000000	2	0	0x689000e6	K 0x44a10010 0xca3a06b 0xb000078d 

119	1485125084055947008.000000	2	0	0x689000e6	K 0x44a10010 0x10833073 0xb0000785 

101	1485125084057542912.000000	2	0	0x688000e6	K 0x44a10010 0x14b6892b 0xb0000787 

116	1485125084059066112.000000	2	6	0x68800089	K 0x44a10010 0x1866a067 0xb0000787 

105	1485125085050172928.000000	4	0	0x689000e7	K 0x44a10010 0xdab03b 0xb0000785 0xc000001 0xb0000000 

118	1485125085051613952.000000	2	0	0x689000e7	K 0x44a10010 0x4e2666f 0xb0000784 

102	1485125085053136128.000000	2	0	0x689000e7	K 0x44a10010 0x8df502f 0xb0000785 

117	1485125085054543872.000000	2	0	0x689000e7	K 0x44a10010 0xcc3a06b 0xb000078d 

119	1485125085056121088.000000	2	0	0x689000e7	K 0x44a10010 0x10833073 0xb0000785 

101	1485125085057697024.000000	2	0	0x689000e7	K 0x44a10010 0x14928a2b 0xb0000787 

116	1485125085059303168.000000	2	6	0x6890008a	K 0x44a10010 0x1886a067 0xb0000785 

105	1485125086050074112.000000	4	0	0x688000e8	K 0x44a10010 0xbab03b 0xb0000787 0xc000001 0xb0000000 

118	1485125086051405056.000000	2	0	0x688000e8	K 0x44a10010 0x48a616f 0xb0000785 

102	1485125086053000960.000000	2	0	0x688000e8	K 0x44a10010 0x87f432f 0xb0000787 

117	1485125086054460928.000000	2	0	0x688000e8	K 0x44a10010 0xce3a06b 0xb000078d 

119	1485125086056086016.000000	2	0	0x688000e8	K 0x44a10010 0x109b3073 0xb0000787 

101	1485125086057697024.000000	2	0	0x688000e8	K 0x44a10010 0x1512902b 0xb0000787 

116	1485125086059375104.000000	2	6	0x6880008b	K 0x44a10010 0x18baa067 0xb0000787 

105	1485125087050036992.000000	4	0	0x688000e9	K 0x44a10010 0xd6b03b 0xb0000787 0xc000001 0xb0000000 

118	1485125087051481856.000000	2	0	0x688000e9	K 0x44a10010 0x4ce606f 0xb0000785 

102	1485125087053037056.000000	2	0	0x688000e9	K 0x44a10010 0x8f7502f 0xb0000787 

117	1485125087054436864.000000	2	0	0x688000e9	K 0x44a10010 0xcc3a06b 0xb000078d 

119	1485125087056130816.000000	2	0	0x688000e9	K 0x44a10010 0x10873073 0xb0000787 

101	1485125087057793024.000000	2	0	0x688000e9	K 0x44a10010 0x14b2902b 0xb0000787 

116	1485125087059525120.000000	2	6	0x6880008c	K 0x44a10010 0x18a2a067 0xb0000787 

105	1485125088050149888.000000	2	0	0x689000ea	K 0x44a10010 0xdeb03b 0xb0000784 

118	1485125088051500032.000000	2	0	0x689000ea	K 0x44a10010 0x4f2626f 0xb000078d 

102	1485125088053057792.000000	2	0	0x689000ea	K 0x44a10010 0x8a3502f 0xb0000785 

117	1485125088054534912.000000	2	0	0x689000ea	K 0x44a10010 0xd1ba06b 0xb000078f 

119	1485125088056235008.000000	2	0	0x689000ea	K 0x44a10010 0x10933073 0xb0000784 

101	1485125088057755904.000000	2	0	0x689000ea	K 0x44a10010 0x14e28f2b 0xb0000785 

116	1485125088059299840.000000	2	6	0x6890008d	K 0x44a10010 0x18c2a067 0xb0000784 

105	1485125089050138112.000000	2	0	0x689000eb	K 0x44a10010 0xbeb03b 0xb0000785 

118	1485125089051505152.000000	2	0	0x689000eb	K 0x44a10010 0x496606f 0xb0000784 

102	1485125089053229056.000000	2	0	0x689000eb	K 0x44a10010 0x8cf402f 0xb0000785 

117	1485125089054882048.000000	2	0	0x689000eb	K 0x44a10010 0xd17a06b 0xb000078f 

119	1485125089056500992.000000	2	0	0x689000eb	K 0x44a10010 0x10833073 0xb0000784 

101	1485125089058310912.000000	2	0	0x689000eb	K 0x44a10010 0x14da8f2b 0xb0000785 

116	1485125089060028160.000000	2	6	0x6890008e	K 0x44a10010 0x189e9f67 0xb0000784 

105	1485125090050043136.000000	4	0	0x688000ec	K 0x44a10010 0xdab03b 0xb0000785 0xc000001 0xb0000000 

118	1485125090051380992.000000	2	0	0x688000ec	K 0x44a10010 0x4ca616f 0xb0000784 

102	1485125090053006848.000000	2	0	0x688000ec	K 0x44a10010 0x89b502f 0xb0000787 

117	1485125090054439936.000000	2	0	0x688000ec	K 0x44a10010 0xd17a06b 0xb000078d 

119	1485125090056179968.000000	2	0	0x688000ec	K 0x44a10010 0x10f33073 0xb0000784 

101	1485125090057758208.000000	2	0	0x688000ec	K 0x44a10010 0x1506902b 0xb0000787 

116	1485125090059495936.000000	2	6	0x6880008f	K 0x44a10010 0x18a2a067 0xb0000785 

105	1485125091049958912.000000	4	0	0x688000ed	K 0x44a10010 0x102af3b 0xb0000785 0xc000001 0xb0000000 

118	1485125091051316992.000000	2	0	0x688000ed	K 0x44a10010 0x4da616f 0xb0000784 

102	1485125091052918784.000000	2	0	0x688000ed	K 0x44a10010 0x8b3502f 0xb0000787 

117	1485125091054328064.000000	2	0	0x688000ed	K 0x44a10010 0xd23a06b 0xb000078d 

119	1485125091055880192.000000	2	0	0x688000ed	K 0x44a10010 0x10e33073 0xb0000785 

101	1485125091057584128.000000	2	0	0x688000ed	K 0x44a10010 0x149e902b 0xb0000787 

116	1485125091059328000.000000	2	6	0x68800090	K 0x44a10010 0x18caa067 0xb0000785 

105	1485125092050148096.000000	2	0	0x688000ee	K 0x44a10010 0xa2b03b 0xb0000785 

118	1485125092051490048.000000	2	0	0x689000ee	K 0x44a10010 0x4ce706f 0xb0000784 

102	1485125092052982016.000000	2	0	0x688000ee	K 0x44a10010 0x8db502f 0xb0000787 

117	1485125092054521088.000000	2	0	0x688000ee	K 0x44a10010 0xcffa06b 0xb000078d 

119	1485125092056158976.000000	2	0	0x688000ee	K 0x44a10010 0x11033073 0xb0000784 

101	1485125092057786880.000000	2	0	0x689000ee	K 0x44a10010 0x14fa902b 0xb0000785 

116	1485125092059497216.000000	2	6	0x68900091	K 0x44a10010 0x18629e67 0xb0000785 

105	1485125093050072064.000000	4	0	0x689000ef	K 0x44a10010 0x8eb03b 0xb0000785 0xc000001 0xb0000000 

118	1485125093051482880.000000	2	0	0x688000ef	K 0x44a10010 0x51e636f 0xb0000784 

102	1485125093052998144.000000	2	0	0x689000ef	K 0x44a10010 0x8eb502f 0xb0000785 

117	1485125093054483968.000000	2	0	0x689000ef	K 0x44a10010 0xd47a06b 0xb000078f 

119	1485125093056224000.000000	2	0	0x689000ef	K 0x44a10010 0x109b3073 0xb0000785 

101	1485125093057838848.000000	2	0	0x688000ef	K 0x44a10010 0x1512902b 0xb0000787 

116	1485125093059550976.000000	2	6	0x68800092	K 0x44a10010 0x18829e67 0xb0000787 

105	1485125094049947136.000000	2	0	0x689000f0	K 0x44a10010 0x10ab03b 0xb0000785 

118	1485125094051304960.000000	2	0	0x688000f0	K 0x44a10010 0x4f6616f 0xb0000784 

102	1485125094052937984.000000	2	0	0x689000f0	K 0x44a10010 0x883502f 0xb0000787 

117	1485125094054505216.000000	2	0	0x689000f0	K 0x44a10010 0xce7a06b 0xb000078d 

119	1485125094056173056.000000	2	0	0x689000f0	K 0x44a10010 0x10c33073 0xb0000785 

101	1485125094057760000.000000	2	0	0x688000f0	K 0x44a10010 0x14f6902b 0xb0000787 

116	1485125094059458048.000000	2	6	0x68800093	K 0x44a10010 0x18a2a067 0xb0000787 

105	1485125095050051072.000000	2	0	0x686000f1	K 0x44a10010 0x10ab03b 0xb0000787 

118	1485125095051390976.000000	2	0	0x688000f1	K 0x44a10010 0x4d2606f 0xb0000785 

102	1485125095053127936.000000	2	0	0x686000f1	K 0x44a10010 0x8c7502f 0xb0000782 

117	1485125095054543872.000000	2	0	0x686000f1	K 0x44a10010 0xce7a06b 0xb0000784 

119	1485125095056231936.000000	2	0	0x686000f1	K 0x44a10010 0x10f33073 0xb0000787 

101	1485125095057797888.000000	2	0	0x688000f1	K 0x44a10010 0x149e902b 0xb0000787 

116	1485125095059493120.000000	2	6	0x68800094	K 0x44a10010 0x18829e67 0xb0000785 

105	1485125096050079232.000000	2	0	0x689000f2	K 0x44a10010 0xe2b03b 0xb0000785 

118	1485125096051527936.000000	2	0	0x688000f2	K 0x44a10010 0x496686f 0xb0000785 

102	1485125096053075968.000000	2	0	0x689000f2	K 0x44a10010 0x8bf502f 0xb0000785 

117	1485125096054708992.000000	2	0	0x689000f2	K 0x44a10010 0xce3a06b 0xb000078f 

119	1485125096056438016.000000	2	0	0x689000f2	K 0x44a10010 0x10bb3073 0xb0000784 

101	1485125096058226176.000000	2	0	0x688000f2	K 0x44a10010 0x14b6902b 0xb0000787 

116	1485125096059830784.000000	2	6	0x68800095	K 0x44a10010 0x18a2a067 0xb0000785 

105	1485125097049988864.000000	4	0	0x688000f3	K 0x44a10010 0xeab03b 0xb0000785 0xc000001 0xb0000000 

118	1485125097051351040.000000	2	0	0x688000f3	K 0x44a10010 0x49a656f 0xb0000784 

102	1485125097052737024.000000	2	0	0x688000f3	K 0x44a10010 0x8db502f 0xb0000787 

117	1485125097054402048.000000	2	0	0x688000f3	K 0x44a10010 0xd03a06b 0xb000078d 

119	1485125097055817984.000000	2	0	0x688000f3	K 0x44a10010 0x11033073 0xb0000785 

101	1485125097057413120.000000	2	0	0x688000f3	K 0x44a10010 0x1492902b 0xb0000787 

116	1485125097058907904.000000	2	6	0x68800096	K 0x44a10010 0x18cea067 0xb0000787 

105	1485125098050021888.000000	4	0	0x688000f4	K 0x44a10010 0x8eb03b 0xb0000787 0xc000001 0xb0000000 

118	1485125098051459072.000000	2	0	0x688000f4	K 0x44a10010 0x48a616f 0xb0000785 

102	1485125098052819968.000000	2	0	0x688000f4	K 0x44a10010 0x8f7502f 0xb0000787 

117	1485125098054554112.000000	2	0	0x688000f4	K 0x44a10010 0xca7a06b 0xb000078d 

119	1485125098056005120.000000	2	0	0x688000f4	K 0x44a10010 0x10c33073 0xb0000785 

101	1485125098057679872.000000	2	0	0x688000f4	K 0x44a10010 0x14c28e2b 0xb0000787 

116	1485125098059254016.000000	2	6	0x68800097	K 0x44a10010 0x18829f67 0xb0000787 

105	1485125099050316032.000000	4	0	0x688000f5	K 0x44a10010 0xc2b03b 0xb0000787 0xc000001 0xb0000000 

118	1485125099051853056.000000	2	0	0x688000f5	K 0x44a10010 0x48e606f 0xb0000785 

102	1485125099053662976.000000	2	0	0x688000f5	K 0x44a10010 0x8f7402f 0xb0000787 

117	1485125099055315968.000000	2	0	0x688000f5	K 0x44a10010 0xd3fa06b 0xb000078d 

119	1485125099057029120.000000	2	0	0x688000f5	K 0x44a10010 0x109b3073 0xb0000785 

101	1485125099058792192.000000	2	0	0x688000f5	K 0x44a10010 0x14aa8f2b 0xb0000787 

116	1485125099060393216.000000	2	6	0x68800098	K 0x44a10010 0x18baa067 0xb0000785 

105	1485125100050353152.000000	4	0	0x687000f6	K 0x44a10010 0xdab03b 0xb0000787 0xc000001 0xb0000000 

118	1485125100051789056.000000	2	0	0x688000f6	K 0x44a10010 0x4be606f 0xb0000785 

102	1485125100053363200.000000	2	0	0x687000f6	K 0x44a10010 0x8b3502f 0xb0000787 

117	1485125100054898944.000000	2	0	0x687000f6	K 0x44a10010 0xd17a06b 0xb000078d 

119	1485125100056668928.000000	2	0	0x687000f6	K 0x44a10010 0x109b3073 0xb0000787 

101	1485125100058296832.000000	2	0	0x688000f6	K 0x44a10010 0x14a2902b 0xb0000787 

116	1485125100059945984.000000	2	6	0x68800099	K 0x44a10010 0x1862a067 0xb0000787 

105	1485125101050003968.000000	2	0	0x688000f7	K 0x44a10010 0xe2b03b 0xb0000785 

118	1485125101051358976.000000	2	0	0x688000f7	K 0x44a10010 0x4f6606f 0xb0000785 

102	1485125101052776192.000000	2	0	0x688000f7	K 0x44a10010 0x89f402f 0xb0000787 

117	1485125101054497024.000000	2	0	0x688000f7	K 0x44a10010 0xccfa06b 0xb000078d 

119	1485125101055928064.000000	2	0	0x688000f7	K 0x44a10010 0x11033073 0xb0000784 

101	1485125101057682944.000000	2	0	0x688000f7	K 0x44a10010 0x1492902b 0xb0000787 

116	1485125101059259904.000000	2	6	0x6880009a	K 0x44a10010 0x1862a067 0xb0000787 

105	1485125102050190848.000000	2	0	0x688000f8	K 0x44a10010 0xd6b03b 0xb0000787 

118	1485125102051814912.000000	2	0	0x687000f8	K 0x44a10010 0x4ae646f 0xb0000787 

102	1485125102053349120.000000	2	0	0x688000f8	K 0x44a10010 0x8e7502f 0xb0000787 

117	1485125102055022080.000000	2	0	0x688000f8	K 0x44a10010 0xcdba06b 0xb000078d 

119	1485125102056658944.000000	2	0	0x688000f8	K 0x44a10010 0x10a33073 0xb0000787 

101	1485125102058413056.000000	2	0	0x687000f8	K 0x44a10010 0x14aa902b 0xb0000782 

116	1485125102060024064.000000	2	6	0x6870009b	K 0x44a10010 0x18c2bf67 0xb0000787 

105	1485125103050155008.000000	4	0	0x687000f9	K 0x44a10010 0xdab03b 0xb0000787 0xc000001 0xb0000000 

118	1485125103051798016.000000	2	0	0x687000f9	K 0x44a10010 0x512686f 0xb0000785 

102	1485125103053553152.000000	2	0	0x687000f9	K 0x44a10010 0x87f502f 0xb0000782 

117	1485125103055203840.000000	2	0	0x687000f9	K 0x44a10010 0xd43a06b 0xb000078d 

119	1485125103056928000.000000	2	0	0x687000f9	K 0x44a10010 0x10cf3073 0xb0000787 

101	1485125103058665984.000000	2	0	0x687000f9	K 0x44a10010 0x1522902b 0xb0000787 

116	1485125103060395008.000000	2	6	0x6870009c	K 0x44a10010 0x18a2a067 0xb0000787 

105	1485125104050036992.000000	4	0	0x688000fa	K 0x44a10010 0xc2b03b 0xb0000785 0xc000001 0xb0000000 

118	1485125104051464192.000000	2	0	0x688000fa	K 0x44a10010 0x4ba656f 0xb0000784 

102	1485125104052804864.000000	2	0	0x688000fa	K 0x44a10010 0x8e3502f 0xb0000787 

117	1485125104054449920.000000	2	0	0x688000fa	K 0x44a10010 0xd0fa06b 0xb000078d 

119	1485125104055970048.000000	2	0	0x688000fa	K 0x44a10010 0x10bf3073 0xb0000785 

101	1485125104057624064.000000	2	0	0x688000fa	K 0x44a10010 0x14968f2b 0xb0000787 

116	1485125104059087872.000000	2	6	0x6880009d	K 0x44a10010 0x187ea067 0xb0000785 

105	1485125105050046976.000000	2	0	0x689000fb	K 0x44a10010 0x8eb03b 0xb0000787 

118	1485125105051686912.000000	2	0	0x689000fb	K 0x44a10010 0x50a616f 0xb0000784 

102	1485125105053314816.000000	2	0	0x689000fb	K 0x44a10010 0x8d3502f 0xb0000785 

117	1485125105054935808.000000	2	0	0x689000fb	K 0x44a10010 0xcf3a06b 0xb000078d 

119	1485125105056591872.000000	2	0	0x689000fb	K 0x44a10010 0x106b3073 0xb0000785 

101	1485125105058422016.000000	2	0	0x689000fb	K 0x44a10010 0x14c2902b 0xb0000787 

116	1485125105059986944.000000	2	6	0x6890009e	K 0x44a10010 0x18829f67 0xb0000785 

105	1485125106050235136.000000	4	0	0x688000fc	K 0x44a10010 0x96b03b 0xb0000787 0xc000001 0xb0000000 

118	1485125106051790080.000000	2	0	0x688000fc	K 0x44a10010 0x4a2606f 0xb0000785 

102	1485125106053309952.000000	2	0	0x688000fc	K 0x44a10010 0x8af502f 0xb0000787 

117	1485125106054909952.000000	2	0	0x688000fc	K 0x44a10010 0xd43a06b 0xb000078d 

119	1485125106056299008.000000	2	0	0x688000fc	K 0x44a10010 0x10a73073 0xb0000785 

101	1485125106057945856.000000	2	0	0x688000fc	K 0x44a10010 0x14e2902b 0xb0000787 

116	1485125106059436032.000000	2	6	0x6880009f	K 0x44a10010 0x18e29e67 0xb0000785 

105	1485125107050099968.000000	4	0	0x688000fd	K 0x44a10010 0xfaae3b 0xb0000785 0xc000001 0xb0000000 

118	1485125107051439104.000000	2	0	0x688000fd	K 0x44a10010 0x502616f 0xb0000784 

102	1485125107052942080.000000	2	0	0x688000fd	K 0x44a10010 0x883502f 0xb0000787 

117	1485125107054532096.000000	2	0	0x688000fd	K 0x44a10010 0xd23a06b 0xb000078d 

119	1485125107056182016.000000	2	0	0x688000fd	K 0x44a10010 0x10873073 0xb0000785 

101	1485125107057975040.000000	2	0	0x688000fd	K 0x44a10010 0x1522902b 0xb0000787 

116	1485125107059721984.000000	2	6	0x688000a0	K 0x44a10010 0x1892a067 0xb0000787 

105	1485125108050095104.000000	2	0	0x688000fe	K 0x44a10010 0x9eb03b 0xb0000787 

118	1485125108051523840.000000	2	0	0x688000fe	K 0x44a10010 0x502706f 0xb0000784 

102	1485125108052908800.000000	2	0	0x688000fe	K 0x44a10010 0x883502f 0xb0000787 

117	1485125108054498048.000000	2	0	0x688000fe	K 0x44a10010 0xccfa06b 0xb000078d 

119	1485125108056003072.000000	2	0	0x688000fe	K 0x44a10010 0x10f33073 0xb0000784 

101	1485125108057718016.000000	2	0	0x688000fe	K 0x44a10010 0x1516902b 0xb0000787 

116	1485125108059384064.000000	2	6	0x688000a1	K 0x44a10010 0x18b69f67 0xb0000787 

105	1485125109050044928.000000	2	0	0x689000ff	K 0x44a10010 0xfeb03b 0xb0000784 

118	1485125109051451904.000000	2	0	0x689000ff	K 0x44a10010 0x502606f 0xb000078d 

102	1485125109052815872.000000	2	0	0x689000ff	K 0x44a10010 0x883432f 0xb0000787 

117	1485125109054422016.000000	2	0	0x689000ff	K 0x44a10010 0xd47a06b 0xb000078f 

119	1485125109055778048.000000	2	0	0x689000ff	K 0x44a10010 0x10e73073 0xb0000784 

101	1485125109057478912.000000	2	0	0x689000ff	K 0x44a10010 0x1502902b 0xb0000785 

116	1485125109058942976.000000	2	6	0x689000a2	K 0x44a10010 0x18c2a067 0xb0000784 

105	1485125110050098944.000000	4	0	0x68800100	K 0x44a10010 0x82b03b 0xb0000787 0xc000001 0xb0000000 

118	1485125110051780864.000000	2	0	0x68800100	K 0x44a10010 0x4da706f 0xb0000784 

102	1485125110053307904.000000	2	0	0x68800100	K 0x44a10010 0x8d3502f 0xb0000787 

117	1485125110054973952.000000	2	0	0x68800100	K 0x44a10010 0xcf3a06b 0xb000078d 

