
TIME: 1485125172085433856.000000

A2B70B18 BCID: 2840
1 28
0 0
0 15
6 26
0 0
2 12
5 11
4 29

TIME: 1485125173085181952.000000

A2BF040C BCID: 1036
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125174065409024.000000

A2BF0D01 BCID: 3329
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125175085263104.000000

A2BF05F5 BCID: 1525
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125176104930048.000000

A2BF0EE9 BCID: 3817
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125177085175040.000000

A2BF07DF BCID: 2015
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125178085053952.000000

A2BF00D4 BCID: 212
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125179104871936.000000

A2BF09C9 BCID: 2505
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125180085220096.000000

A2AF02BE BCID: 702
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125180085366016.000000

A2B702BE BCID: 702
1 28
0 0
0 15
6 26
0 0
2 12
5 11
4 29

TIME: 1485125181048358912.000000

A2BF0BB3 BCID: 2995
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125182104953088.000000

A2BF04A8 BCID: 1192
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125183048357120.000000

A2BF0D9D BCID: 3485
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125184104916992.000000

A2AF0692 BCID: 1682
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125185104965888.000000

A2BF0F87 BCID: 3975
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125186065263872.000000

A2BF087C BCID: 2172
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125187048391168.000000

A2BF0171 BCID: 369
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125188065388800.000000

A2BF0A66 BCID: 2662
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125189048548864.000000

A2BF035C BCID: 860
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125190048423168.000000

A2BF0C51 BCID: 3153
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125191105003008.000000

A2AF0547 BCID: 1351
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125192085257984.000000

A2BF0E3C BCID: 3644
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125193085232128.000000

A2BF0731 BCID: 1841
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125194065282048.000000

A2BF0027 BCID: 39
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125195048419840.000000

A2BF091D BCID: 2333
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125195048546048.000000

A2BD091D BCID: 2333
1 28
0 0
0 15
6 26
3 27
2 12
0 0
4 29

TIME: 1485125196085287936.000000

A2BF0213 BCID: 531
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125197104963072.000000

A2BF0B08 BCID: 2824
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125198065409024.000000

A2AF03FE BCID: 1022
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125199048464896.000000

A2BF0CF4 BCID: 3316
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125200065372928.000000

A2BF05E8 BCID: 1512
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125201048468224.000000

A2BF0EDE BCID: 3806
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125202065342976.000000

A2BF07D4 BCID: 2004
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125203104960000.000000

A2BF00CA BCID: 202
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125204048443136.000000

A2BF09BF BCID: 2495
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125205085189120.000000

A2AF02B5 BCID: 693
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125206104976896.000000

A2AF0BAB BCID: 2987
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125207085190144.000000

TIME: 1485125207085190144.000000

A2BF04A1 BCID: 1185
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125208105019136.000000

A2BF0D97 BCID: 3479
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125209065360128.000000

A2BF068E BCID: 1678
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125210104962048.000000

A2AF0F85 BCID: 3973
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125211048459008.000000

A2BF087B BCID: 2171
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125212104905984.000000

A2BF0171 BCID: 369
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125213104909824.000000

A2AF0A67 BCID: 2663
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125214085261056.000000

A2BF035D BCID: 861
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125215104905984.000000

A2BF0C54 BCID: 3156
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125216065520896.000000

A2BF054A BCID: 1354
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125217065352960.000000

A2BF0E41 BCID: 3649
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125218085146880.000000

A2BF0737 BCID: 1847
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125219085235200.000000

A2BF002E BCID: 46
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125220048422144.000000

A2BF0924 BCID: 2340
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125221105060096.000000

A2BF021B BCID: 539
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125221105182976.000000

A2BD021B BCID: 539
1 28
0 0
0 15
6 26
3 27
2 12
0 0
4 29

TIME: 1485125222048448000.000000

A2BF0B12 BCID: 2834
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125223085153024.000000

A2BF0408 BCID: 1032
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125224048444160.000000

A2BF0CFE BCID: 3326
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125225048423936.000000

A2BF05F5 BCID: 1525
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125226104967168.000000

A2BF0EEB BCID: 3819
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125227065287168.000000

A2BF07E1 BCID: 2017
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125228105010944.000000

A2AF00D7 BCID: 215
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125228105134848.000000

A2B700D7 BCID: 215
1 28
0 0
0 15
6 26
0 0
2 12
5 11
4 29

TIME: 1485125229104943872.000000

A2BF09CE BCID: 2510
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125230085242112.000000

A2BF02C4 BCID: 708
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125230085371136.000000

A2B702C4 BCID: 708
1 28
0 0
0 15
6 26
0 0
2 12
5 11
4 29

TIME: 1485125231104948992.000000

A2BF0BBA BCID: 3002
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125232085190912.000000

A2BF04B1 BCID: 1201
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125233048395008.000000

A2BF0DA7 BCID: 3495
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125234105040128.000000

A2BF069E BCID: 1694
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125234105171968.000000

A2BD069E BCID: 1694
1 28
0 0
0 15
6 26
3 27
2 12
0 0
4 29

TIME: 1485125235048427008.000000

A2BF0F95 BCID: 3989
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125236104934912.000000

A2BF088D BCID: 2189
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125237065309952.000000

A2BF0183 BCID: 387
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125238048503040.000000

A2BF0A7B BCID: 2683
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125239085221888.000000

A2BF0373 BCID: 883
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125240085180160.000000

A2BF0C6A BCID: 3178
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125241065408000.000000

A2BF0563 BCID: 1379
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125242104945920.000000

A2BF0E5A BCID: 3674
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125243048542976.000000

A2AF0752 BCID: 1874
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125243048679168.000000

A2B70752 BCID: 1874
1 28
0 0
0 15
6 26
0 0
2 12
5 11
4 29

TIME: 1485125244085228800.000000

A2AF004A BCID: 74
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125244085352960.000000

A2B7004A BCID: 74
1 28
0 0
0 15
6 26
0 0
2 12
5 11
4 29

TIME: 1485125245104988160.000000

A2AF0941 BCID: 2369
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125246085225216.000000

A2BF0239 BCID: 569
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125247048428032.000000

A2BF0B31 BCID: 2865
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125248048432128.000000

A2BD0429 BCID: 1065
1 28
0 0
0 15
6 26
3 27
2 12
0 0
4 29

TIME: 1485125249085160960.000000

A2BF0D20 BCID: 3360
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125250085336064.000000

A2AF0618 BCID: 1560
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125250085462016.000000

A2B70618 BCID: 1560
1 28
0 0
0 15
6 26
0 0
2 12
5 11
4 29

TIME: 1485125251065362944.000000

A2BF0F10 BCID: 3856
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125252065403904.000000

A2BF0808 BCID: 2056
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125253104886016.000000

A2BF0101 BCID: 257
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125254105009920.000000

A2BF09F9 BCID: 2553
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125255085180160.000000

A2BF02F1 BCID: 753
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125256085221888.000000

A2BF0BE9 BCID: 3049
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125257085339904.000000

A2BF04E1 BCID: 1249
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125257085498112.000000

A2B704E1 BCID: 1249
1 28
0 0
0 15
6 26
0 0
2 12
5 11
4 29

TIME: 1485125258048505088.000000

A2BF0DDA BCID: 3546
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125259048451840.000000

A2BF06D2 BCID: 1746
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125260105006848.000000

A2BF0FCA BCID: 4042
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125261065402880.000000

A2AF08C2 BCID: 2242
1 28
0 0
0 15
